Symbol,Name
ADAI,Aave DAI
ZNZ,ZENZO
NYZO,Nyzo
ICH,IdeaChain
GLEEC,Gleec Coin
LRG,Largo Coin
RVX,Rivex
TNC,TNC Coin
ANJ,Aragon Court
WET,WeShow Token
ETHBN,EtherBone
PXP,PointPay
2LC,2local
YOUC,yOUcash
CWR,Cowrium
IBS,Irbis Network
DGN,Diagon
GLDS,Gdigit
CTE,Crypto Tron
LLION,Lydian Lion
PWON,Personal Wager
BRAND,BrandProtect
NTS,Notarised
ENC,Encores Token
IGCH,IG-Crypto Holding
BNS,BNS token
PXB,PixelBit
LUM,Illuminates
TYC,Tycoon
JUPI,Jupiter
JACS,JACS
RWN,Rowan Token
SETS,Sensitrust
WRZ,Weriz
ITAM,ITAM Games
WOONK,Woonkly
ESH,Switch
DNA,Metaverse
CPI,Crypto Price Index
JUI,Juiice
TWT,Trust Wallet Token
LYXE,LUKSO
MNR,Mineral
METAC,Metacoin
1GOLD,1irstGold
LOON,Loon Network
CGLD,Celo Gold
NDN,NDN Link
GGC,Global Game Coin
BIZZ,BIZZCOIN
XIO,Blockzero Labs
1UP,Uptrennd
AFFC,Affil Coin
BAN,Banano
BBDT,BBD Token
CDL,CoinDeal Token
GLDY,Buzzshow
CNHT,Tether CNH
TERADYNE,Teradyne
TRIPAD,"TripAdvisor, Inc."
VI,Vid
MXW,Maxonrow
SDT,TerraSDT
FORESTPLUS,The Forbidden Forest
DDK,DDKoin
MTXLT,Tixl
LQBTC,Liquid Bitcoin
XPR,Proton
UTI,Unicorn Technology International
STMX,StormX
EMN.CUR,Eastman Chemical
AZBI,AZBI CORE
DVX,Derivex
AR,Arweave
ASM,Assemble Protocol
GHOST,GhostbyMcAfee
RSV,Reserve
3FT,ThreeFold Token
HIBS,Hiblocks
ISRG.CUR,"Intuitive Surgical, Inc."
DKA,dKargo
RNX,ROONEX
KDAG,King DAG
XPN,PANTHEON X
KVI,KVI Chain
DRM,DoDreamChain
PHNX,PhoenixDAO
MHLX,HelixNetwork
SPICE,Spice
GGOLD,GramGold Coin
ALCH,Alchemy
SODA,SODA Coin
8X8,8X8 Protocol
BTMXBULL,3X Long BitMax Token Token
WGRT,WaykiChain Governance Coin
COMP,Compound Governance Token
CACHEGOLD,CACHE Gold
UMA,UMA
CUSDT,cUSDT
BTRS,Bitball Treasure
CELO,Celo
D4RK,DarkPayCoin
BIDR,Binance IDR Stable Coin
BAL,Balancer
DAWN,Dawn Protocol
RINGX,RING X PLATFORM
IDK,IDK
BTSE,BTSE Token
PAMP,PAMP Network
CODEO,Codeo Token
DOT,Polkadot
MP,Membership Placeholders
MTRG,Meter
DMG,DMM: Governance
BTE,BTEcoin
LUCY,Lucy
POOLXT,Pool-X
ARX,ARCS
PMGT,Perth Mint Gold Token
PAZZI,Paparazzi
PQT,Prediqt
ISP,Ispolink
SILKR,SilkRoadCoin
CCOMM,Crypto Commonwealth
LACCOIN,LocalAgro
KAI,KardiaChain
BASIC,BASIC
CRD,CRD Network
TRCL,Treecle
EFK,ReFork
INNOU,Innou
CVS,CoinVisa
JUR,Jur
AVAX,Avalanche
OZP,OZAPHYRE
SAC1,Sable Coin
SCP,ScPrime
SWAP,Trustswap
KEEP,Keep Network
BKS,Barkis Network
CCXX,CounosX
BPS,BitcoinPoS
RAKU,RAKUN
DMCH,DARMA Cash
PLAAS,PLAAS FARMERS TOKEN
NEAL,Coineal Token
AMATEN,Amaten
WEST,Waves Enterprise
BRTR,Barter
UFC,Union Fair Coin
TTM,To The Moon
IDX,Index Chain
FXF,Finxflo
OKS,Oikos
XANK,Xank
FIO,FIO Protocol
BLX,Balloon-X
DEXT,DEXTools
FOUR,4THPILLAR TECHNOLOGIES
ALEPH,Aleph.im
STONK,STONK
NEXBT,Native XBTPro Exchange Token
MTA,Meta
ORN,Orion Protocol
DFI,DeFiChain
YFI,yearn.finance
SWINGBY,Swingby
DEC,Decentr
ECOCH,ECOChain
PROB,ProBit Token
VXV,Vectorspace AI
XOR,Sora
HNT,Helium
PLTXYZ,Add.xyz
DEMOS,DEMOS
NEST,Nest Protocol
HYBN,Hey Bitcoin
UHP,Ulgen Hash Power
RING,Darwinia Network
IMST,Imsmart
GEODB,GeoDB
DDRT,DigiDinar Token
MCB,MCDEX
ATT,Attila
WNXM,Wrapped NXM
HOMI,HOMIHELP
CNS,Centric Cash
TEND,Tendies
MDU,MDUKEY
XAMP,Antiample
FOCV,FOCV
INRT,INRToken
LIDER,Lider Token
UNITRADE,UniTrade
KTON,Darwinia Commitment Token
SUKU,SUKU
FEX,FEX Token
DIA,DIA
AOS,AOS
DF,dForce
BPLC,BlackPearl Token
AICO,AICON
FLS,Flits
ETHP,ETHPlus
MLK,MiL.k
LID,Liquidity Dividends Protocol
CREAM,Cream
GEEQ,Geeq
STAMP,SafePost
BULLC,BuySell
DPIE,DeFiPie
RMPL,RMPL
XRT,Robonomics Network
MGP,MangoChain
JT,Jubi Token
ZNN,Zenon
SRM,Serum
YAM,YAM
NXM,Nexus Mutual
EDGEW,Edgeware
ANW,Anchor Neural World
CRV,Curve DAO Token
BDCC,BDCC COIN
CORX,CorionX
PAR,Parachute
BREE,CBDAO
PERX,PeerEx Network
SAND,The Sandbox
OM,MANTRA
PRQ,PARSIQ
BLY,Blocery
YFV,YFValue
RENBTC,renBTC
4ART,4ART Coin
CAPT,Bitcoin Captain
YAMV2,YAM v2
YFII,DFI.money
TRUST,TrustDAO
YFL,YF Link
GHT,Global Human Trust
ANY,Anyswap
MXX,Multiplier
ETHV,Ethverse
REAP,ReapChain
BRDG,Bridge Protocol
DZI,DeFinition
ZLW,Zelwin
BART,BarterTrade
XIOT,Xiotri
LAYER,UniLayer
FYZ,Fyooz
PSG,Paris Saint-Germain Fan Token
HPX,HUPAYX
RWS,Robonomics Web Services
KLP,Kulupu
ZPAE,ZelaaPayAE
FSW,Falconswap
HAKKA,Hakka Finance
JRT,Jarvis Reward Token
SUSHI,Sushi
STOP,SatoPay
HTN,Heart Number
DGVC,DegenVC
PDF,Port of DeFi Network
RUG,Rug
CVPT,Concentrated Voting Power
CATX,CAT.trade Protocol
DFIO,DeFi Omega
NEWTON,Newtonium
VIDYA,Vidya
QQQF,Standard Crypto Fund
LIBFX,Libfx
LIEN,Lien
FME,FME
BASED,Based Money
YFFI,yffi finance
KLV,Klever
SCRYPTA,Scrypta
STATERA,Statera
PEARL,Pearl Finance
TAI,tBridge Token
EGLD,eGold
DEXG,Dextoken Governance
CHAIN,Chain Games
OIN,OIN Finance
SLINK,Soft Link
DACC2,DACC2
YFIVE,YFIVE FINANCE
BAST,Bast
YFIE,YFIEXCHANGE.FINANCE
RELVT,Relevant
OPTC,Open Predict Token
INX,Insight Protocol
HAI,Hacken Token
USTC,TerraClassicUSD
TLN,Trustlines Network
KARMAD,Karma DAO
CORN,CORN
SALMON,Salmon
JFI,JackPool.finance
QOOB,QOOBER
BEL,Bella Protocol
ADEL,Akropolis Delphi
MATH,MATH
MEDICO,Mediconnect
SEEDV,Seed Venture
BTCAS,BitcoinAsia
LGOT,LGO Token
CELOUSD,Celo Dollar
XFTC,Offshift
SUNOLD,Sun Token
SWRV,Swerve
POWER,UniPower
AMP,Amp
UMI,Universal Money Instrument
HGET,Hedget
RAVENCOINC,Ravencoin Classic
PHA,Phala Network
CRT,Carr.Finance
BOUNCE,Bounce Token
YSAFE,yieldfarming.insure
FUND,Unification
CRP,Crypton
ACH,Alchemy Pay
XT,XT.com Token
GOF,Golff
FRONT,Frontier
WING,Wing Finance
PICKLE,Pickle Finance
SASHIMI,Sashimi
UNDB,unibot.cash
SAKE,SakeToken
YFFC,yffc.finance
ZDEX,Zeedex
DPI,DeFiPulse Index
YFARM,YFARM Token
CHADS,CHADS VC
KATANA,Katana Finance
GHST,Aavegotchi
ANK,AlphaLink
CNYT,CNY Tether
REVV,REVV
DEGO,Dego Finance
UNI,Uniswap Protocol Token
ZYRO,Zyro
PRINT,Printer.Finance
HYBRID,Hybrid Bank Cash
WNRZ,WinPlay
PFID,Pofid Dao
DBOX,DefiBox
VYBE,Vybe
NUTS,Squirrel Finance
TRBT,Tribute
XETH,Xplosive Ethereum
YFFII,YFFII Finance
ETHPY,Etherpay
JIAOZI,Jiaozi
ON,OFIN Token
XSTAR,StarCurve
ASK,Permission Coin
SOCKS,Unisocks
RARI,Rarible
EVCC,Eco Value Coin
RTH,Rotharium
ARDX,ArdCoin
NSBT,Neutrino Token
DOGEC,DogeCash
QAC,Quasarcoin
HTA,Historia
CR8,Crazy8Token
DIC,Daikicoin
BAK,BaconCoin
DVS,Davies
CRDT,CRDT
BCEO,bitCEO
BITC,BitCash
LOT,Lukki Operating Token
BITCOINC,Bitcoin Classic
DSCP,Dreamscape
SURE,inSure
RC20,RoboCalls
TOC,TouchCon
NBS,New BitShares
GSTC,GSTCOIN
CHVF,Chives Finance
GALA,Gala
LGCY,LGCY Network
UCO,Uniris
RIO,Realio Network
DHT,dHedge DAO
CHI,Chi Gastoken
ROT,Rotten
YAMV1,YAM v1
SHROOM,Shroom.Finance
YSR,Ystar
FLOWP,Flow Protocol
KASSIAHOME,Kassia Home
DAB,DABANKING
YFF,YFF.Finance
MEXP,MOJI Experience Points
DTOP,DTOP Token
GPKR,Gold Poker
MFC,MFCoin
SPRKL,Sparkle Loyalty
SBE,Sombe
STS,SBank
FLM,Flamingo
YFBETA,yfBeta
LMY,Lunch Money
DCASH,Diabolo
PTF,PowerTrade Fuel
INXTOKEN,INX Token
TON,Tokamak Network
AVAXIOU,Avalanche IOU
MARO,Maro
$ROPE,Rope
VELO,Velo
BURGER,Burger Swap
BAKE,BakeryToken
MINI,Mini
RFUEL,Rio DeFi
ONIT,ONBUFF
TITAN,TitanSwap
AGS,Aegis
CRU,Crust Network
POLS,Polkastarter
WBNB,Wrapped BNB
LUA,Lua Token
AETH,Aave ETH
ISDT,ISTARDUST
CAKE,PancakeSwap
BASID,Basid Coin
BWF,Beowulf
YFBT,Yearn Finance Bit
MXT,MixTrust
FFYI,Fiscus FYI
UFFYI,Unlimited FiscusFYI
FAG,PoorFag
NIN,Next Innovation
DMD,DMD
AHT,AhaToken
SFG,S.Finance
VALUE,Value Liquidity
PJM,Pajama.Finance
AAVE,Aave
PGT,Polyient Games Governance Token
XVS,Venus
ALPHA,Alpha Finance Lab
XFI,Xfinance
CVAULT,cVault.finance
BIDAO,Bidao
KINGSWAP,KingSwap
DAOVC,DAO.VC
HOTN,HotNow
SCRT,Secret
IOV,Starname
HLPT,HLP Token
DICETRX,TRONbetDice
BEC,Betherchip
WISE,Wise Token
AXEL,AXEL
TOMOE,TomoChain ERC20
KOMP,Kompass
DODO,DODO
FIT,Financial Investment Token
EPANUS,Epanus
CVP,PowerPool Concentrated Voting Power
BIGBANGCORE,BigBang Core
XSP,XSwap
TRIX,TriumphX
YFIII,Dify.Finance
INJ,Injective
PLA,PlayDapp
BUY,Burency
ECELL,Consensus Cell Network
EVER,Everscale
KIF,KittenFinance
DUN,Dune
UCA,UCA Coin
NEAR,Near
WBX,WiBX
DDR,Digi Dinar
CUTE,Blockchain Cuties Universe
SYBC,SYB Coin
PLTC,PlatonCoin
USG,USGold
SEAL,Seal Finance
OCTO,OctoFi
MBN,Mobilian Coin
BTTR,BitTiger
OWL,OWL Token
EZ,EasyFi V2
DEXE,DeXe
ZEFU,Zenfuse
STARP,Star Pacific Coin
POST,InterPlanetary Search Engine
ASTA,ASTA
NU,NuCypher
HLX,Helex
UFT,UniLend Finance
AKT,Akash Network
ZEE,ZeroSwap
NICE,Nice
UBXT,UpBots
LCG,LCG
SWAG,SWAG Finance
UNCX,UniCrypt
ATRI,Atari Token
HALFSHIT,0.5X Long Shitcoin Index Token
HALF,0.5X Long Bitcoin Token
DMGBULL,3X Long DMM Governance Token
CUSDTBULL,3X Long Compound USDT Token
TBTC,tBTC
FIS,Stafi
SETH,sETH
HMT,HUMAN Token
HEARTBOUT,HeartBout Pay
AQT,Alpha Quark Token
HNY,Honey
CAMP,Camp
KORE,KORE Vault
RAMP,RAMP
WINR,JustBet
DIGITAL,Digital Reserve Currency
PRIA,PRIA
FARM,Harvest Finance
DAM,Datamine
AUDIO,Audius
AKN,Akoin
RUC,Rush
AXIAV3,Axia
WON,WeBlock
BOR,BoringDAO
CTK,Shentu
XLT,Nexalt
STPL,Stream Protocol
KP3R,Keep3rV1
BLCT,Bloomzed Loyalty Club Ticket
IBP,Innovation Blockchain Payment
PERP,Perpetual Protocol
DXD,DXdao
SLP,Smooth Love Potion
CCOMP,cCOMP
AG8,ATROMG8
PEAK,PEAKDEFI
COFIX,CoFIX
WOO,WOO Network
ECU,ECOSC
DUCATO,Ducato Protocol Token
IZE,IZE
CNTR,Centaur
CIPHC,Cipher Core Token
ROSE,Oasis Labs
BHAO,Bithao
SURF,Surf.Finance
PTERIA,Pteria
ERSDL,UnFederalReserve
WEMIX,WEMIX
N0031,nYFI
XPRT,Persistence
SUP8EME,SUP8EME Token
HARD,Kava Lend
ORAI,Oraichain Token
KP4R,Keep4r
AUSCM,Auric Network
XFYI,XCredit
MOONDAY,Moonday Finance
FWT,Freeway Token
HD,HubDao
SPORE,Enoki Finance
ELAD,ELAD Network
AXS,Axie Infinity Shards
DFD,DefiDollar DAO
MSB,Misbloc
XAT,ShareAt
XDOT,DotBased
BOOB,BooBank
GBK,Goldblock
TAT,Tatcoin
GSWAP,Gameswap
YYFI,YYFI.Protocol
DFGL,DeFi Gold
NVA,Neeva Defi
LEX,Elxis
BLOODY,Bloody Token
ASP,Aspire
CTCN,Contracoin
SYNLEV,SynLev
YSEC,Yearn Secure
SMPL,SMPL Foundation
DOGDEFI,DogDeFiCoin
DVI,Dvision Network
SPKL,SpokLottery
SMARTCREDIT,SmartCredit Token
JEM,Jem
WCCX,Wrapped Conceal
NAMI,Tsunami finance
FNX,FinNexus
UTU,UTU Protocol
ORC,Orbit Chain
BITF,Bit Financial
XEC,eCash
NVT,NerveNetwork
UNFI,Unifi Protocol DAO
HEZ,Hermez Network Token
I9C,i9 Coin
MOON,r/CryptoCurrency Moons
ALBT,AllianceBlock
FIN,DeFiner
XCF,Cenfura Token
LINA,Linear
TTT,The Transfer Token
DMX,Dymmax
BAMBOO,BambooDeFi
SAV3,SAV3
PLOT,PlotX
SFI,Saffron.finance
WIS,Experty Wisdom Token
CFX,Conflux Network
GASP,gAsp
DOUGH,PieDAO v2 (DOUGH)
IDEFI,Inverse DeFi Index
HEGIC,Hegic
OROP,ORO
BIND,Compendia
WBIND,Wrapped BIND
UBX,UBIX Network
NSURE,Nsure Network
KFC,Chicken
KIMCHI,KIMCHI.finance
JGN,Juggernaut
SPA,Sperax
SUPERTX,SuperTX
METER,Meter Stable
MPH,Morpher
PROXI,PROXI
API3,API3
AXIS,Axis DeFi
ETHY,Ethereum Yield
BNF,BonFi
TMT,Tamy Token
BSYS,BSYS
MTTCOIN,"Money of Tommorow, Today"
MW,MasterWin Coin
88MPH,88mph
BMP,Brother Music Platform
GXT,Gem Exchange And Trading
HSS,Hashshare
YFPRO,YFPRO Finance
CCE,CloudCoin
RPZX,Rapidz
GBCR,Gold BCR
TESTA,Testa
ZLOT,zLOT Finance
EL,ELYSIA
SKL,SKALE Network
GALATA,Galatasaray Fan Token
NVZN,INVIZION
BWB,Bit World Token
MED,Medibloc
FR,Freedom Reserve
MINDS,Minds
WOZX,Efforce
MIR,Mirror Protocol
BASE,Base Protocol
SORA,Sora Validator Token
SWFL,Swapfolio
COVER,Cover Protocol
EXRD,Radix
WUST,Wrapped UST Token
BFI,BitDefi
WZEC,Wrapped Zcash
WFIL,Wrapped Filecoin
ROOK,KeeperDAO
CTI,ClinTex CTi
BADGER,Badger DAO
RFI,reflect.finance
XCUR,Curate
FLR,Flare
DEFLCT,Deflect
CRYPTOE,Cryptoenter
YLD,YIELD App
UST,Wrapped UST Token
FRA,Findora
GRT,The Graph
POCKET,XPocket
REEF,Reef
OPENGO,OPEN Governance Token
AXN,Axion
TRA,Trabzonspor Fan Token
GZIL,governance ZIL
NFXC,NFX Coin
KVNT,KVANT
BOND,BarnBridge
POND,Marlin
MAHA,MahaDAO
2BASED,2Based Finance
JUV,Juventus Fan Token
COINDEFI,Coin
BVND,Binance VND
UNN,UNION Protocol Governance Token
TVK,Terra Virtua Kolect
ADP,Adappter Token
R34P,R34P
GRPL,Golden Ratio Per Liquidity
ASR,AS Roma Fan Token
ANRX,AnRKey X
RFCTR,Reflector.Finance
YVS,YVS.Finance
RLY,Rally
DXF,Dexfin
PYRK,Pyrk
TBB,Trade Butler Bot
DYP,Dypius
CHAL,Chalice Finance
STETH,Staked Ether
1INCH,1inch
ATM,Atletico de Madrid Fan Token
OG,OG Fan Token
LON,Tokenlon
WCELO,Wrapped Celo
WCUSD,Wrapped Celo Dollar
SPDR,SpiderDAO
KCH,Keep Calm and Hodl
SKEY,SmartKey
ESD,Empty Set Dollar
PYLON,Pylon Finance
FLASH,Flashstake
FRAX,Frax
FXS,Frax Share
MIS,Mithril Share
DSD,Dynamic Set Dollar
WIFI,Wifi Coin
SPI,Shopping.io
BAS,Basis Share
BAC,Basis Cash
ONS,One Share
AME,Amepay
XED,Exeedme
PIS,Polkainsure Finance
DGCL,DigiCol Token
COVEROLD, Cover Protocol (old)
NFTX,NFTX
MCP,My Crypto Play
BAO,Bao Finance
TSD,True Seigniorage Dollar
CKEK,CryptoKek
SAS,Stand Share
MSWAP,MoneySwap
ZAI,Zero Collateral Dai
KOBE,Shabu Shabu
ZKS,ZKSpace
DNS,BitDNS
HYPE,Hype
LDO,Lido DAO
WHITE,Whiteheart
DFSOCIAL,DefiSocial (OLD)
IGI,Igi
MERIDIAN,Meridian Network LOCK
DVC,DragonVein
ARCA,Arca
MIC,Mithril Cash
FORTUNE,Fortune
GUSDT,Global Utility Smart Digital Token
XDEF2,Xdef Finance
IBETH,Interest Bearing ETH
BRI,Baroin
APECOIN,Asia Pacific Electronic Coin
CBK,Cobak Token
DAIQ,Daiquilibrium
EAURIC,Eauric
YETU,Yetucoin
TERN.ETH,Ternio ERC20
QARK,QANplatform
PBTC35A,pBTC35A
CUDOS,Cudos
HTR,Hathor
BTCST,BTC Standard Hashrate Token
HGOLD,HollyGold
UMX,UniMex Network
DSTR,Dynamic Supply Tracker
UNIDX,UniDex
STBU,Stobox Token
BFC,Bifrost
KCAL,Phantasma Energy
SPC,SpaceChain ERC20
BAGS,Basis Gold Share
PROS,Prosper
PUSD,PegsUSD
GERA,Gera Coin
POOLZ,Poolz Finance
HELMET,Helmet Insure
FURU,Furucombo
YFTE,YFTether
OKT,OKT Chain
VRX,Verox
GLCH,Glitch
ARTH,ARTH
ARIA20,Arianee
YOP,Yield Optimization Platform & Protocol
ROYA,Royale
TRU,TrueFi
RIGEL,Rigel Finance
NDX,Indexed Finance
PEGS,PegShares
CSX,Coinstox
LOKR,Polkalokr
DDIM,DuckDaoDime
DLPD,DLP Duck Token
ROUTE,Router Protocol
YFO,YFIONE
DEFI5,DEFI Top 5 Tokens Index
CURRY,CurrySwap
USDFL,USDFreeLiquidity
FL,Freeliquid
XSGD,XSGD
NGM,e-Money
KSP,KlaySwap Protocol
KOIN,Koinos
NTB,TokenAsset
INFI,Insured Finance
BSGS,Basis Gold Share
NORD,Nord Finance
NIF,Unifty
GFARM2,Gains V2
HYDRA,Hydra
ELX,Energy Ledger
MASS,MASS
PHOON,Typhoon Cash
CVR,Polkacover
CAVO,Excavo Finance
UNDG,UniDexGas
CC10,Cryptocurrency Top 10 Tokens Index
MANDALA,Mandala Exchange Token
ARMOR,ARMOR
ARNXM,Armor NXM
SNOW,Snowswap
DIGG,DIGG
DUELERS,Block Duelers
BTNYX,BitOnyx Token
PBR,PolkaBridge
FEY,Feyorra
HH,Holyheld
DBUND,DarkBundles
DOGY,DogeYield
NC,Nayuta Coin
R3FI,r3fi.finance
PAID,PAID Network
TROP,Interop
STING,Sting
POC,POC Blockchain
NAWA,Narwhale.finance
YPIE,PieDAO Yearn Ecosystem Pie
EOX,EXTRA ORDINARY
QFI,QFinance
YFDAI,YfDAI.finance
NFTLOOT,NFTLootBox
BIXB,BIXBCOIN
MAPS,MAPS
XFUND,xFund
SX,SX Network
TKMN,Tokemon
WSCRT,Secret ERC20
U8D,Universal Dollar
PGU,Polyient Games Unity
FAMILY,The Bitcoin Family
FLOW,Flow
KHM,Kohima
OPIUM,Opium
RBIS,ArbiSmart
GASG,Gasgains
LDFI,LenDeFi Token
KBTC,Klondike BTC
KLON,Klondike Finance
KBOND,Klondike Bond
IDEA,Ideaology
BETH,Beacon ETH
IMPULSE,IMPULSE by FDR
MYID,My Identity Coin
SGOLD,SpaceGold
NMX,Nominex Token
XLAB,Xceltoken Plus
ALH,AlloHash
LIT,Litentry
BNIX,BNIX Token
GROWTH,GROWTH DeFi
IPDN,IPDnetwork
BXF,BlackFort Token
EASYF,EasyFeedback
DCX,DeCEX
KWIK,KwikSwap
XTM,TORUM
SFP,SafePal
CLIQ,DefiCliq
UOP,Utopia Genesis Foundation
APY,APY.Finance
RAZOR,Razor Network
NUX,Peanut
UMB,Umbrella Network
CARR,Carnomaly
AXNT,Axentro
COINSL,CoinsLoot
MDH,Telemedicoin
VAIOT,VAIOT
JUN,"Jun ""M"" Coin"
CIVIT,Civitas Protocol
WORLD,World Token
BMI,Bridge Mutual
CWS,Crowns
TRDL,Strudel Finance
GUM,Gourmet Galaxy
FUSE,Fuse Network Token
XNO,Xeno Token
GOGO,GOGO Finance
REST,Restore
CARROT,CarrotSwap
DVG,DAOventures
CURIO,Curio Governance
BFLY,Butterfly Protocol
PMEER,Qitmeer
FARMING,Farming Bad
RGP,Rigel Protocol
ATR,Ather
MP3,MP3
DEFLA,Defla
FEG,FEG Token
BUILDIN,Buildin Token
SVX,Savix
ALIAS,Alias
VAI,Vai
HFI,Holder Finance
AGT,aGifttoken
XGT,Xion Finance
INDEX,Index Cooperative
BT,BT.Finance
TFT,The Famous Token
ETH2,Eth 2.0 Staking by Pool-X
MASQ,MASQ
CTASK,CryptoTask
DAO,DAO Maker
ZYTARA,Zytara dollar
RPT,Rug Proof
GOVI,Govi
NFTXHI,NFTX Hashmasks Index
DERI,Deri Protocol
KTT,K-Tune
STRONG,Strong
AUCTION,Bounce
OUR,Our Pay
SOAK,Soak Token
FILDA,Filda
POLA,Polaris Share
FAI,Fairum
JULD,JulSwap
RENDOGE,renDOGE
PICA,PicaArtMoney
SST,SIMBA Storage Token
RISEP,Rise Protocol
MDX,Mdex (BSC)
RGT,Rari Governance Token
EVEREST,Everest
UNISTAKE,Unistake
FDR,French Digital Reserve
PREMIA,Premia
SGT,SharedStake Governance Token
BDAY,Birthday Cake
B20,B20
BRY,Berry Data
BREW,CafeSwap Token
OLY,Olyseum
PRVS,Previse
MFI,Marginswap
QUICKOLD,Quickswap
DDS,DDS.Store
DEXM,Dexmex
FYZNFT,Fyooz NFT
PBASE,Polkabase
MOD,Modefi
VSP,Vesper Finance
POD,Podo Point
SKLAY,sKLAY
LHB,Lendhub
SINE,Sinelock
STAKEDETH,StakeHound Staked Ether
TORN,Tornado Cash
RAI,Rai Reflex Index
MIDASDOLLAR,Midas Dollar Share
QISWAP,QiSwap
BITT,BiTToken
XMON,XMON
RAY,Raydium
QTF,Quantfury
BONDLY,Bondly
SLNV2,SLNV2
LPOOL,Launchpool
ELCASH,Electric Cash
HBO,Hash Bridge Oracle
WHALE,WHALE
DG,Decentral Games
DOKI,Doki Doki Finance
SEEN,SEEN
AZUKI,Azuki
NUA,Neulaut Token
MUSE,Muse DAO
MONAV,Monavale
NAMEC,Name Change Token
POLK,Polkamarkets
SOTA,SOTA Finance
POLC,Polka City
ALOHA,Aloha
BSP,BallSwap
XTK,xToken
ROWAN,Sifchain
ACM,AC Milan Fan Token
MASK,Mask Network
EGG,Goose Finance
HETH,Huobi Ethereum
HOPR,HOPR
PPBLZ,Pepemon Pepeballs
NDR,Node Runners
CHONK,Chonk
WOA,Wrapped Origin Axie
WAXE,WAXE
WAIF,Waifu Token
UNIQUE,Unique One
MBONK,megaBonk
COKE,Cocaine Cowboy Shards
DYT,DoYourTip
RSIN,Roketsin
RECOM,Recom
ALCX,Alchemix
MATTER,AntiMatter
BMXX,Multiplier
DWZ,DeFi Wizard
URUS,Urus Token
VKNF,VKENAF
TOWER,Tower
FONT,Font
MLA,Moola
DOWS,Shadows
BSCPAD,BSCPAD
STUDENTC,Student Coin
HFIL,Huobi Fil
DEGOV,Degov
DEBASE,Debase
KYL,Kylin Network
SLICE,Tranche Finance
BINTEX,Bintex Futures
ALPA,Alpaca
BLANK,Blank Token
BALPHA,bAlpha
ALPACA,Alpaca Finance
SI,Siren
EHASH,EHash
DEOR,Decentralized Oracle
BIOT,Bio Passport
ETHA,ETHA Lend
AVAL,Avaluse
WMT,World Mobile Token
SYNC,Sync Network
SUPER,SuperVerse
BDP,Big Data Protocol
FOTO,Unique Photo
AAPX,AMPnet
ETHERNITY,Ethernity Chain
REHAB,NFT Rehab
CHOW,Chow Chow Finance
YIELD,Yield Protocol
DOLA,Dola USD Stablecoin
IFUND,Unifund
VSD,Value Set Dollar
BELT,Belt
CGG,Chain Guardians
HAPI,HAPI
TOOLS,TOOLS
ARGON,Argon
GSPI,GSPI
PCNT,Playcent
WHIRL,Whirl Finance
CELEB,CELEBPLUS
KINE,Kine Protocol
DIESEL,Diesel
CTF,CyberTime Finance
TANGO,keyTango
RBUNNY,Rocket Bunny
BCP,BitcashPay
UNO,UnoRe
ALICE,My Neighbor Alice
MCAT20,Wrapped Moon Cats
RAD,Radworks
HOGE,Hoge Finance
EVRICE,Evrice
TBCC,TBCC
EDDA,EDDASwap
B26,B26 Finance
VISR,Visor
GRUMPY,Grumpy Finance
SAFEMOON,SafeMoon
JULB,JustLiquidity Binance
DUK+,Dukascoin
SCAT,Sad Cat Token
MEOW,Zero Tech
BIFI,Beefy.Finance
OXY,Oxygen
XEND,Xend Finance
L3P,Lepricon
BRICK,Brickchain FInance
BSCV,Bscview
QUAM,Quam Network
ELAND,Etherland
DAFI,Dafi Protocol
BCUG,Blockchain Cuties Universe Governance
PAINT,MurAll
ANC,Anchor Protocol
PKF,PolkaFoundry
NFY,Non-Fungible Yearn
NFTP,NFT
KWD,KIWI DEFI
XYM,Symbol
ANDX,Arrano
CCAKE,CheeseCake Swap
DORA,Dora Factory
INV,Inverse Finance
TARA,Taraxa
OVR,Ovr
EPS,Ellipsis (OLD)
ATD,A2DAO
FMG,FM Gallery
WOOP,Woonkly Power
ADD,ADD.xyz
ICAP,ICAP Token
WOWS,Wolves of Wall Street
CAT,Cat Token
CONV,Convergence
MUTE,Mute
ZUT,Zero Utility Token
NFTI,NFT Index
BLES,Blind Boxes
DELTA,Delta Financial
CASHT,Cash Tech
BLZD,Blizzard.money
LAS,LNAsolution Coin
SFUND,Seedify.fund
OHM,Olympus
SIGNAT,SignatureChain
RUGZ,pulltherug.finance
FUD,FUD.finance
GFX,GamyFi Token
ETNA,ETNA Network
SAFEBTC,SafeBTC
TIDAL,Tidal Finance
KPAD,KickPad
GLQ,GraphLinq Protocol
BITSZ,Bitsz
PUNDIX,Pundi X
AWX,AurusX
AUROS,AurusGOLD
AWS,AurusSILVER
CUE,CUE Protocol
FST,Futureswap
ILV,Illuvium
MORA,Meliora
POLAR,Polaris
MRCH,MerchDAO
HAUS,DAOhaus
MARSH,Unmarshal
COPE,Cope
UDT,Unlock Protocol
WXDAI,Wrapped XDAI
SHFT,Shyft Network
MARK,Benchmark Protocol
CBDC,CannaBCoin
STONE,Stone Token
POPSICLE,Popsicle Finance
AIOZ,AIOZ Network
MOB,MobileCoin
SHOPX,Splyt
PMON,Polkamon
METI,Metis
10SET,Tenset
MTHD,Method Finance
XBE,XBE Token
